Timestamp;Sistema FV Andes 80kWp - Básicos - Temperatura de modulos [°C] - T_M0;Sistema FV Andes 80kWp - Básicos - TempT [t] - TA
2021-03-26 23:00:00;13,952;26,614
2021-03-27 00:00:00;13,631;26,201
2021-03-27 01:00:00;12,473;24,895
2021-03-27 02:00:00;13,284;25,426
2021-03-27 03:00:00;13,131;25,267
2021-03-27 04:00:00;13,034;24,874
2021-03-27 05:00:00;13,101;25,076
2021-03-27 06:00:00;12,770;24,702
2021-03-27 07:00:00;13,946;26,167
2021-03-27 08:00:00;16,712;29,227
2021-03-27 09:00:00;19,784;32,329
2021-03-27 10:00:00;23,890;36,215
2021-03-27 11:00:00;23,735;36,448
2021-03-27 12:00:00;26,729;38,363
2021-03-27 13:00:00;21,082;33,817
2021-03-27 14:00:00;22,977;35,339
2021-03-27 15:00:00;21,930;35,082
2021-03-27 16:00:00;22,374;35,265
2021-03-27 17:00:00;19,946;33,204
2021-03-27 18:00:00;15,357;29,186
2021-03-27 19:00:00;12,923;25,790
2021-03-27 20:00:00;12,140;23,960
2021-03-27 21:00:00;12,211;23,905
2021-03-27 22:00:00;11,641;23,088
2021-03-27 23:00:00;12,341;24,081
2021-03-28 00:00:00;13,541;26,329
2021-03-28 01:00:00;13,469;26,261
2021-03-28 02:00:00;12,571;24,892
2021-03-28 03:00:00;12,519;24,519
2021-03-28 04:00:00;12,421;24,602
2021-03-28 05:00:00;12,289;24,182
2021-03-28 06:00:00;12,265;24,120
2021-03-28 07:00:00;14,301;26,367
2021-03-28 08:00:00;20,964;33,379
2021-03-28 09:00:00;26,185;37,544
2021-03-28 10:00:00;31,641;41,053
2021-03-28 11:00:00;31,245;40,562
2021-03-28 12:00:00;31,693;40,953
2021-03-28 13:00:00;37,167;43,233
2021-03-28 14:00:00;34,797;41,913
2021-03-28 15:00:00;25,986;37,663
2021-03-28 16:00:00;19,743;34,146
2021-03-28 17:00:00;17,237;31,703
2021-03-28 18:00:00;14,668;28,494
2021-03-28 19:00:00;13,481;26,769
2021-03-28 20:00:00;13,037;26,351
2021-03-28 21:00:00;12,843;25,986
2021-03-28 22:00:00;12,132;24,736
2021-03-28 23:00:00;12,373;24,355
2021-03-29 00:00:00;12,772;25,024
2021-03-29 01:00:00;11,532;23,626
2021-03-29 02:00:00;11,326;23,144
2021-03-29 03:00:00;10,458;21,920
2021-03-29 04:00:00;11,875;24,332
2021-03-29 05:00:00;12,383;24,774
2021-03-29 06:00:00;13,405;25,883
2021-03-29 07:00:00;14,948;27,450
2021-03-29 08:00:00;22,564;34,825
2021-03-29 09:00:00;21,161;33,698
2021-03-29 10:00:00;28,835;39,167
2021-03-29 11:00:00;28,410;39,094
2021-03-29 12:00:00;30,475;39,981
2021-03-29 13:00:00;31,796;40,961
2021-03-29 14:00:00;32,146;41,833
2021-03-29 15:00:00;22,441;35,852
2021-03-29 16:00:00;19,985;33,646
2021-03-29 17:00:00;15,376;28,648
2021-03-29 18:00:00;15,102;28,613
2021-03-29 19:00:00;13,331;26,077
2021-03-29 20:00:00;12,980;25,923
2021-03-29 21:00:00;12,541;25,340
2021-03-29 22:00:00;13,178;26,284
2021-03-29 23:00:00;13,851;26,907
2021-03-30 00:00:00;13,635;26,650
2021-03-30 01:00:00;13,720;26,493
2021-03-30 02:00:00;12,229;24,178
2021-03-30 03:00:00;11,893;23,407
2021-03-30 04:00:00;12,251;23,850
2021-03-30 05:00:00;11,264;22,670
2021-03-30 06:00:00;11,592;23,031
2021-03-30 07:00:00;13,725;25,652
2021-03-30 08:00:00;19,278;31,734
2021-03-30 09:00:00;27,164;38,157
2021-03-30 10:00:00;21,222;33,945
2021-03-30 11:00:00;16,155;28,915
2021-03-30 12:00:00;26,611;37,707
2021-03-30 13:00:00;24,877;36,890
2021-03-30 14:00:00;24,053;36,422
2021-03-30 15:00:00;25,871;37,569
2021-03-30 16:00:00;19,930;33,606
2021-03-30 17:00:00;20,519;34,549
2021-03-30 18:00:00;17,239;31,478
2021-03-30 19:00:00;14,809;28,730
2021-03-30 20:00:00;14,196;27,720
2021-03-30 21:00:00;13,458;26,877
2021-03-30 22:00:00;13,993;27,175
2021-03-30 23:00:00;14,214;27,467
2021-03-31 00:00:00;14,416;27,581
2021-03-31 01:00:00;13,892;26,736
2021-03-31 02:00:00;14,133;26,982
2021-03-31 03:00:00;14,100;26,978
2021-03-31 04:00:00;13,318;25,699
2021-03-31 05:00:00;13,227;25,440
2021-03-31 06:00:00;12,442;24,337
2021-03-31 07:00:00;13,015;25,171
2021-03-31 08:00:00;18,984;31,143
2021-03-31 09:00:00;25,602;37,339
2021-03-31 10:00:00;31,459;40,459
2021-03-31 11:00:00;35,821;42,726
2021-03-31 12:00:00;32,517;41,545
2021-03-31 13:00:00;30,368;40,742
2021-03-31 14:00:00;27,550;39,331
2021-03-31 15:00:00;38,914;43,541
2021-03-31 16:00:00;24,370;37,751
2021-03-31 17:00:00;20,499;34,889
2021-03-31 18:00:00;17,525;31,924
2021-03-31 19:00:00;16,341;30,835
2021-03-31 20:00:00;15,524;29,651
2021-03-31 21:00:00;14,577;28,446
2021-03-31 22:00:00;13,711;27,067
2021-03-31 23:00:00;14,657;28,025
2021-04-01 00:00:00;13,460;26,151
2021-04-01 01:00:00;13,882;26,501
2021-04-01 02:00:00;14,279;27,305
2021-04-01 03:00:00;14,377;27,519
2021-04-01 04:00:00;13,681;26,536
2021-04-01 05:00:00;11,121;22,645
2021-04-01 06:00:00;11,266;22,876
2021-04-01 07:00:00;13,608;25,728
2021-04-01 08:00:00;19,074;31,995
2021-04-01 09:00:00;21,602;34,330
2021-04-01 10:00:00;32,543;40,408
2021-04-01 11:00:00;40,669;44,107
2021-04-01 12:00:00;39,815;44,314
2021-04-01 13:00:00;36,735;43,351
2021-04-01 14:00:00;32,339;42,022
2021-04-01 15:00:00;28,132;40,553
2021-04-01 16:00:00;20,723;35,073
2021-04-01 17:00:00;19,371;33,666
2021-04-01 18:00:00;17,208;31,680
2021-04-01 19:00:00;16,005;30,290
2021-04-01 20:00:00;15,437;29,484
2021-04-01 21:00:00;14,599;28,214
2021-04-01 22:00:00;14,565;27,952
2021-04-01 23:00:00;14,367;27,499
2021-04-02 00:00:00;14,642;28,049
2021-04-02 01:00:00;14,326;27,516
2021-04-02 02:00:00;14,409;27,468
2021-04-02 03:00:00;14,256;27,130
2021-04-02 04:00:00;14,356;27,296
2021-04-02 05:00:00;13,708;26,475
2021-04-02 06:00:00;14,275;27,181
2021-04-02 07:00:00;14,894;27,414
2021-04-02 08:00:00;18,761;31,495
2021-04-02 09:00:00;28,037;39,500
2021-04-02 10:00:00;30,954;40,582
2021-04-02 11:00:00;30,871;40,942
2021-04-02 12:00:00;33,395;41,947
2021-04-02 13:00:00;34,649;41,861
2021-04-02 14:00:00;29,986;40,289
2021-04-02 15:00:00;15,543;29,646
2021-04-02 16:00:00;15,738;29,824
2021-04-02 17:00:00;16,968;30,832
2021-04-02 18:00:00;15,829;29,501
2021-04-02 19:00:00;14,376;27,959
2021-04-02 20:00:00;14,399;27,834
2021-04-02 21:00:00;13,845;27,354
2021-04-02 22:00:00;14,461;27,734
2021-04-02 23:00:00;14,844;28,178
2021-04-03 00:00:00;14,710;27,986
2021-04-03 01:00:00;14,537;27,709
2021-04-03 02:00:00;14,264;27,110
2021-04-03 03:00:00;14,297;27,322
2021-04-03 04:00:00;14,320;27,365
2021-04-03 05:00:00;14,474;27,586
2021-04-03 06:00:00;14,095;27,027
2021-04-03 07:00:00;16,055;29,071
2021-04-03 08:00:00;24,696;36,420
2021-04-03 09:00:00;30,399;40,716
2021-04-03 10:00:00;27,836;39,303
2021-04-03 11:00:00;30,460;40,553
2021-04-03 12:00:00;43,148;44,457
2021-04-03 13:00:00;47,814;43,928
2021-04-03 14:00:00;34,310;42,125
2021-04-03 15:00:00;28,132;39,958
2021-04-03 16:00:00;22,938;36,498
2021-04-03 17:00:00;21,798;36,062
2021-04-03 18:00:00;17,673;32,499
2021-04-03 19:00:00;15,521;29,865
2021-04-03 20:00:00;14,444;28,420
2021-04-03 21:00:00;14,714;28,405
2021-04-03 22:00:00;15,000;28,775
2021-04-03 23:00:00;15,264;28,868
2021-04-04 00:00:00;14,224;27,678
2021-04-04 01:00:00;13,726;27,103
2021-04-04 02:00:00;13,950;26,440
2021-04-04 03:00:00;13,664;25,974
2021-04-04 04:00:00;13,510;25,742
2021-04-04 05:00:00;13,335;25,752
2021-04-04 06:00:00;13,651;26,320
2021-04-04 07:00:00;14,769;27,772
2021-04-04 08:00:00;17,789;31,042
2021-04-04 09:00:00;23,352;36,167
2021-04-04 10:00:00;22,206;35,156
2021-04-04 11:00:00;36,529;42,620
2021-04-04 12:00:00;48,714;44,911
2021-04-04 13:00:00;48,008;44,734
2021-04-04 14:00:00;39,730;43,262
2021-04-04 15:00:00;41,141;44,596
2021-04-04 16:00:00;28,200;40,271
2021-04-04 17:00:00;20,626;35,270
2021-04-04 18:00:00;19,335;33,803
2021-04-04 19:00:00;16,316;30,767
2021-04-04 20:00:00;15,821;30,228
2021-04-04 21:00:00;15,612;29,873
2021-04-04 22:00:00;14,922;28,732
2021-04-04 23:00:00;12,874;26,290
2021-04-05 00:00:00;13,328;26,719
2021-04-05 01:00:00;12,219;24,893
2021-04-05 02:00:00;12,682;25,250
2021-04-05 03:00:00;12,717;24,578
2021-04-05 04:00:00;12,774;24,915
2021-04-05 05:00:00;11,977;24,273
2021-04-05 06:00:00;11,785;23,745
2021-04-05 07:00:00;12,331;24,942
2021-04-05 08:00:00;15,884;29,017
2021-04-05 09:00:00;20,932;34,119
2021-04-05 10:00:00;29,337;40,003
2021-04-05 11:00:00;45,277;44,819
2021-04-05 12:00:00;47,941;44,860
2021-04-05 13:00:00;36,034;42,995
2021-04-05 14:00:00;32,486;42,345
2021-04-05 15:00:00;34,121;42,678
2021-04-05 16:00:00;25,923;38,977
2021-04-05 17:00:00;21,528;36,394
2021-04-05 18:00:00;17,770;32,979
2021-04-05 19:00:00;14,766;28,999
2021-04-05 20:00:00;14,228;28,135
2021-04-05 21:00:00;14,803;28,337
2021-04-05 22:00:00;14,967;28,431
2021-04-05 23:00:00;14,642;27,996
2021-04-06 00:00:00;14,573;27,902
2021-04-06 01:00:00;11,858;24,193
2021-04-06 02:00:00;13,340;25,860
2021-04-06 03:00:00;12,292;24,863
2021-04-06 04:00:00;12,193;24,453
2021-04-06 05:00:00;11,530;23,265
2021-04-06 06:00:00;11,694;23,446
2021-04-06 07:00:00;10,975;22,978
2021-04-06 08:00:00;11,885;23,567
2021-04-06 09:00:00;18,843;31,055
2021-04-06 10:00:00;29,981;40,057
2021-04-06 11:00:00;30,246;40,506
2021-04-06 12:00:00;26,445;38,453
2021-04-06 13:00:00;29,311;39,604
2021-04-06 14:00:00;23,198;35,999
2021-04-06 15:00:00;30,352;40,501
2021-04-06 16:00:00;25,419;37,886
2021-04-06 17:00:00;21,330;35,818
2021-04-06 18:00:00;15,341;30,232
2021-04-06 19:00:00;12,950;26,368
2021-04-06 20:00:00;12,372;24,705
2021-04-06 21:00:00;11,942;23,593
2021-04-06 22:00:00;11,556;22,779
2021-04-06 23:00:00;12,154;23,730
2021-04-07 00:00:00;10,808;21,913
2021-04-07 01:00:00;10,835;21,590
2021-04-07 02:00:00;11,188;21,867
2021-04-07 03:00:00;12,278;23,474
2021-04-07 04:00:00;12,088;23,855
2021-04-07 05:00:00;10,903;22,206
2021-04-07 06:00:00;10,812;21,350
2021-04-07 07:00:00;10,899;21,428
2021-04-07 08:00:00;12,028;23,020
2021-04-07 09:00:00;15,382;27,284
2021-04-07 10:00:00;28,752;38,646
2021-04-07 11:00:00;36,984;42,375
2021-04-07 12:00:00;35,175;42,532
2021-04-07 13:00:00;44,209;44,827
2021-04-07 14:00:00;42,679;44,455
2021-04-07 15:00:00;32,784;41,544
2021-04-07 16:00:00;26,138;38,428
2021-04-07 17:00:00;19,662;34,737
2021-04-07 18:00:00;16,737;31,598
2021-04-07 19:00:00;14,119;27,851
2021-04-07 20:00:00;12,956;25,729
2021-04-07 21:00:00;13,512;26,292
2021-04-07 22:00:00;12,492;24,796
2021-04-07 23:00:00;12,347;24,102
2021-04-08 00:00:00;12,128;24,069
2021-04-08 01:00:00;12,922;24,853
2021-04-08 02:00:00;11,223;22,405
2021-04-08 03:00:00;10,802;21,585
2021-04-08 04:00:00;11,009;21,825
2021-04-08 05:00:00;10,700;21,212
2021-04-08 06:00:00;10,015;20,193
2021-04-08 07:00:00;10,977;21,057
2021-04-08 08:00:00;19,042;29,751
2021-04-08 09:00:00;28,060;38,595
2021-04-08 10:00:00;31,124;39,755
2021-04-08 11:00:00;28,385;38,723
2021-04-08 12:00:00;26,832;38,591
2021-04-08 13:00:00;20,007;33,230
2021-04-08 14:00:00;27,310;38,460
2021-04-08 15:00:00;27,823;38,267
2021-04-08 16:00:00;27,347;39,036
2021-04-08 17:00:00;17,726;31,742
2021-04-08 18:00:00;17,630;31,894
2021-04-08 19:00:00;14,961;28,703
2021-04-08 20:00:00;14,420;27,930
2021-04-08 21:00:00;12,950;25,999
2021-04-08 22:00:00;12,921;25,607
2021-04-08 23:00:00;13,030;25,471
2021-04-09 00:00:00;12,174;24,612
2021-04-09 01:00:00;12,010;24,121
2021-04-09 02:00:00;11,830;23,883
2021-04-09 03:00:00;10,777;22,440
2021-04-09 04:00:00;11,339;22,954
2021-04-09 05:00:00;11,039;22,268
2021-04-09 06:00:00;11,861;23,613
2021-04-09 07:00:00;13,141;25,292
2021-04-09 08:00:00;15,709;28,203
2021-04-09 09:00:00;22,347;34,463
2021-04-09 10:00:00;27,426;38,518
2021-04-09 11:00:00;29,513;39,358
2021-04-09 12:00:00;41,204;43,838
2021-04-09 13:00:00;36,342;43,064
2021-04-09 14:00:00;34,617;42,640
2021-04-09 15:00:00;31,911;41,626
2021-04-09 16:00:00;26,667;38,610
2021-04-09 17:00:00;20,555;34,117
2021-04-09 18:00:00;15,967;30,022
2021-04-09 19:00:00;13,997;27,437
2021-04-09 20:00:00;12,721;25,065
2021-04-09 21:00:00;12,298;24,113
2021-04-09 22:00:00;11,217;22,523
2021-04-09 23:00:00;10,789;21,646
2021-04-10 00:00:00;9,904;19,710
2021-04-10 01:00:00;9,783;19,392
2021-04-10 02:00:00;10,310;20,076
2021-04-10 03:00:00;11,400;21,835
2021-04-10 04:00:00;10,912;21,093
2021-04-10 05:00:00;11,622;22,910
2021-04-10 06:00:00;10,214;20,472
2021-04-10 07:00:00;10,668;20,501
2021-04-10 08:00:00;20,947;31,538
2021-04-10 09:00:00;30,541;40,135
2021-04-10 10:00:00;26,551;38,653
2021-04-10 11:00:00;34,380;41,918
2021-04-10 12:00:00;29,077;38,917
2021-04-10 13:00:00;22,873;36,146
2021-04-10 14:00:00;22,477;35,984
2021-04-10 15:00:00;23,439;37,036
2021-04-10 16:00:00;22,747;36,458
2021-04-10 17:00:00;19,394;34,006
2021-04-10 18:00:00;17,688;32,768
2021-04-10 19:00:00;14,879;29,100
2021-04-10 20:00:00;13,157;26,303
2021-04-10 21:00:00;12,684;25,161
2021-04-10 22:00:00;12,419;25,019
2021-04-10 23:00:00;12,158;24,073
2021-04-11 00:00:00;12,632;24,480
2021-04-11 01:00:00;12,955;24,948
2021-04-11 02:00:00;12,436;24,283
2021-04-11 03:00:00;12,641;24,658
2021-04-11 04:00:00;12,124;23,674
2021-04-11 05:00:00;11,764;23,147
2021-04-11 06:00:00;11,131;21,986
2021-04-11 07:00:00;13,940;25,257
2021-04-11 08:00:00;20,446;32,489
2021-04-11 09:00:00;37,847;43,511
2021-04-11 10:00:00;43,070;44,436
2021-04-11 11:00:00;41,058;44,346
2021-04-11 12:00:00;39,914;44,055
2021-04-11 13:00:00;41,166;44,427
2021-04-11 14:00:00;36,797;43,384
2021-04-11 15:00:00;31,392;41,473
2021-04-11 16:00:00;26,152;39,251
2021-04-11 17:00:00;19,193;34,911
2021-04-11 18:00:00;17,125;32,573
2021-04-11 19:00:00;15,101;29,870
2021-04-11 20:00:00;14,333;28,571
2021-04-11 21:00:00;14,457;28,326
2021-04-11 22:00:00;13,906;27,747
2021-04-11 23:00:00;14,516;28,451
2021-04-12 00:00:00;15,360;29,364
2021-04-12 01:00:00;15,094;28,696
2021-04-12 02:00:00;14,603;27,906
2021-04-12 03:00:00;15,007;28,535
2021-04-12 04:00:00;13,556;27,037
2021-04-12 05:00:00;11,631;24,446
2021-04-12 06:00:00;11,551;23,240
2021-04-12 07:00:00;11,770;23,290
2021-04-12 08:00:00;13,319;25,070
2021-04-12 09:00:00;14,504;26,529
2021-04-12 10:00:00;13,276;25,605
2021-04-12 11:00:00;15,008;27,517
2021-04-12 12:00:00;18,712;31,342
2021-04-12 13:00:00;20,589;33,171
2021-04-12 14:00:00;22,482;34,699
2021-04-12 15:00:00;25,088;36,675
2021-04-12 16:00:00;19,894;32,764
2021-04-12 17:00:00;17,772;31,344
2021-04-12 18:00:00;14,954;28,721
2021-04-12 19:00:00;12,914;26,046
2021-04-12 20:00:00;11,385;22,801
2021-04-12 21:00:00;11,329;22,388
2021-04-12 22:00:00;10,863;22,030
2021-04-12 23:00:00;10,257;21,159
2021-04-13 00:00:00;10,058;21,283
2021-04-13 01:00:00;10,693;22,223
2021-04-13 02:00:00;10,422;21,584
2021-04-13 03:00:00;10,244;20,442
2021-04-13 04:00:00;11,843;23,287
2021-04-13 05:00:00;12,227;23,938
2021-04-13 06:00:00;12,116;23,856
2021-04-13 07:00:00;14,753;26,973
2021-04-13 08:00:00;20,377;32,696
2021-04-13 09:00:00;26,916;37,446
2021-04-13 10:00:00;37,956;42,839
2021-04-13 11:00:00;44,933;44,782
2021-04-13 12:00:00;50,808;44,907
2021-04-13 13:00:00;35,727;42,360
2021-04-13 14:00:00;32,913;41,624
2021-04-13 15:00:00;33,291;41,971
2021-04-13 16:00:00;33,174;42,291
2021-04-13 17:00:00;22,155;36,948
2021-04-13 18:00:00;16,650;31,422
2021-04-13 19:00:00;14,598;28,594
2021-04-13 20:00:00;13,763;27,269
2021-04-13 21:00:00;13,061;25,672
2021-04-13 22:00:00;12,700;25,178
2021-04-13 23:00:00;13,838;26,685
2021-04-14 00:00:00;14,278;27,297
2021-04-14 01:00:00;13,731;26,390
2021-04-14 02:00:00;13,619;26,045
2021-04-14 03:00:00;13,151;25,163
2021-04-14 04:00:00;12,471;24,358
2021-04-14 05:00:00;12,487;23,908
2021-04-14 06:00:00;12,906;24,548
2021-04-14 07:00:00;12,339;23,992
2021-04-14 08:00:00;16,073;28,343
2021-04-14 09:00:00;19,247;32,070
2021-04-14 10:00:00;20,100;32,792
2021-04-14 11:00:00;30,972;40,540
2021-04-14 12:00:00;31,852;41,170
2021-04-14 13:00:00;28,912;39,735
2021-04-14 14:00:00;26,738;37,829
2021-04-14 15:00:00;27,742;38,467
2021-04-14 16:00:00;20,923;33,964
2021-04-14 17:00:00;20,058;33,867
2021-04-14 18:00:00;17,592;31,848
2021-04-14 19:00:00;15,170;29,122
2021-04-14 20:00:00;13,705;26,828
2021-04-14 21:00:00;12,465;24,730
2021-04-14 22:00:00;11,992;23,890
2021-04-14 23:00:00;11,247;22,362
2021-04-15 00:00:00;10,989;22,250
2021-04-15 01:00:00;10,584;21,210
2021-04-15 02:00:00;10,269;20,476
2021-04-15 03:00:00;9,751;19,517
2021-04-15 04:00:00;9,530;18,820
2021-04-15 05:00:00;10,773;20,785
2021-04-15 06:00:00;11,875;22,842
2021-04-15 07:00:00;12,782;23,679
2021-04-15 08:00:00;20,338;31,996
2021-04-15 09:00:00;26,942;38,225
2021-04-15 10:00:00;36,112;42,645
2021-04-15 11:00:00;43,032;44,643
2021-04-15 12:00:00;42,175;44,433
2021-04-15 13:00:00;40,265;44,435
2021-04-15 14:00:00;37,153;43,474
2021-04-15 15:00:00;31,397;41,701
2021-04-15 16:00:00;27,807;39,953
2021-04-15 17:00:00;21,793;35,930
2021-04-15 18:00:00;17,994;32,769
2021-04-15 19:00:00;13,965;27,881
2021-04-15 20:00:00;13,111;26,231
2021-04-15 21:00:00;12,913;25,820
2021-04-15 22:00:00;11,980;23,827
2021-04-15 23:00:00;11,238;22,239
2021-04-16 00:00:00;10,572;21,138
2021-04-16 01:00:00;10,459;20,624
2021-04-16 02:00:00;11,068;21,262
2021-04-16 03:00:00;11,251;21,994
2021-04-16 04:00:00;11,314;22,264
2021-04-16 05:00:00;12,075;23,150
2021-04-16 06:00:00;11,833;22,594
2021-04-16 07:00:00;13,907;25,685
2021-04-16 08:00:00;26,694;36,425
2021-04-16 09:00:00;28,435;39,686
2021-04-16 10:00:00;28,157;39,538
2021-04-16 11:00:00;40,357;44,116
2021-04-16 12:00:00;34,567;43,011
2021-04-16 13:00:00;30,707;41,236
2021-04-16 14:00:00;35,258;42,235
2021-04-16 15:00:00;37,108;42,797
2021-04-16 16:00:00;26,522;38,654
2021-04-16 17:00:00;18,624;33,421
2021-04-16 18:00:00;18,826;33,581
2021-04-16 19:00:00;16,462;30,973
2021-04-16 20:00:00;15,317;29,392
2021-04-16 21:00:00;13,823;27,308
2021-04-16 22:00:00;12,631;25,446
2021-04-16 23:00:00;13,069;25,978
2021-04-17 00:00:00;13,467;25,991
2021-04-17 01:00:00;12,461;24,435
2021-04-17 02:00:00;11,470;22,964
2021-04-17 03:00:00;10,555;21,310
2021-04-17 04:00:00;9,513;19,886
2021-04-17 05:00:00;8,948;18,587
2021-04-17 06:00:00;9,259;19,356
2021-04-17 07:00:00;12,457;23,482
2021-04-17 08:00:00;17,072;28,907
2021-04-17 09:00:00;28,178;38,132
2021-04-17 10:00:00;41,705;44,172
2021-04-17 11:00:00;43,486;44,467
2021-04-17 12:00:00;37,122;43,307
2021-04-17 13:00:00;35,260;42,274
2021-04-17 14:00:00;30,480;41,045
2021-04-17 15:00:00;26,419;38,786
2021-04-17 16:00:00;23,266;36,740
2021-04-17 17:00:00;21,630;35,721
2021-04-17 18:00:00;18,369;33,296
2021-04-17 19:00:00;13,914;27,881
2021-04-17 20:00:00;13,658;27,150
2021-04-17 21:00:00;14,213;27,954
2021-04-17 22:00:00;12,717;25,494
2021-04-17 23:00:00;13,485;26,027
2021-04-18 00:00:00;13,658;26,898
2021-04-18 01:00:00;13,152;25,681
2021-04-18 02:00:00;12,056;23,523
2021-04-18 03:00:00;12,285;23,570
2021-04-18 04:00:00;12,863;24,814
2021-04-18 05:00:00;11,464;23,055
2021-04-18 06:00:00;11,339;22,255
2021-04-18 07:00:00;14,138;25,874
2021-04-18 08:00:00;20,374;32,979
2021-04-18 09:00:00;28,742;39,430
2021-04-18 10:00:00;28,943;39,228
2021-04-18 11:00:00;30,188;40,012
2021-04-18 12:00:00;29,484;40,095
2021-04-18 13:00:00;35,982;43,258
2021-04-18 14:00:00;34,433;42,372
2021-04-18 15:00:00;37,313;43,346
2021-04-18 16:00:00;29,917;41,027
2021-04-18 17:00:00;20,871;35,211
2021-04-18 18:00:00;17,841;32,508
2021-04-18 19:00:00;14,837;29,318
2021-04-18 20:00:00;14,118;28,207
2021-04-18 21:00:00;13,354;26,727
2021-04-18 22:00:00;12,956;25,978
2021-04-18 23:00:00;13,053;25,410
2021-04-19 00:00:00;13,010;26,118
2021-04-19 01:00:00;12,445;25,015
2021-04-19 02:00:00;12,262;24,649
2021-04-19 03:00:00;11,439;23,422
2021-04-19 04:00:00;10,636;21,798
2021-04-19 05:00:00;9,973;20,674
2021-04-19 06:00:00;8,960;18,240
2021-04-19 07:00:00;10,098;19,438
2021-04-19 08:00:00;19,013;28,984
2021-04-19 09:00:00;39,616;43,633
2021-04-19 10:00:00;44,053;44,453
2021-04-19 11:00:00;42,151;44,187
2021-04-19 12:00:00;44,793;44,522
2021-04-19 13:00:00;45,389;44,610
2021-04-19 14:00:00;40,843;44,260
2021-04-19 15:00:00;33,856;42,631
2021-04-19 16:00:00;26,496;39,543
2021-04-19 17:00:00;20,747;35,573
2021-04-19 18:00:00;17,412;32,235
2021-04-19 19:00:00;14,816;29,431
2021-04-19 20:00:00;13,410;26,457
2021-04-19 21:00:00;11,680;23,355
2021-04-19 22:00:00;10,820;21,825
2021-04-19 23:00:00;10,201;20,664
2021-04-20 00:00:00;9,710;19,672
2021-04-20 01:00:00;9,187;18,534
2021-04-20 02:00:00;8,883;18,010
2021-04-20 03:00:00;8,160;16,407
2021-04-20 04:00:00;7,310;14,478
2021-04-20 05:00:00;7,113;13,938
2021-04-20 06:00:00;6,926;13,278
2021-04-20 07:00:00;7,643;14,342
2021-04-20 08:00:00;17,402;26,675
2021-04-20 09:00:00;37,286;42,706
2021-04-20 10:00:00;44,006;44,571
2021-04-20 11:00:00;51,630;44,245
2021-04-20 12:00:00;53,010;43,869
2021-04-20 13:00:00;46,206;44,803
2021-04-20 14:00:00;43,731;44,510
2021-04-20 15:00:00;31,692;41,191
2021-04-20 16:00:00;22,577;37,610
2021-04-20 17:00:00;20,086;35,470
2021-04-20 18:00:00;12,670;25,423
2021-04-20 19:00:00;12,581;24,816
2021-04-20 20:00:00;12,867;25,242
2021-04-20 21:00:00;13,211;25,708
2021-04-20 22:00:00;13,101;25,529
2021-04-20 23:00:00;12,768;24,911
2021-04-21 00:00:00;12,654;24,720
2021-04-21 01:00:00;12,473;24,264
2021-04-21 02:00:00;12,155;23,423
2021-04-21 03:00:00;12,073;23,220
2021-04-21 04:00:00;12,100;23,221
2021-04-21 05:00:00;11,512;22,453
2021-04-21 06:00:00;11,402;21,947
2021-04-21 07:00:00;12,760;23,568
2021-04-21 08:00:00;18,755;30,856
2021-04-21 09:00:00;24,520;36,353
2021-04-21 10:00:00;31,647;41,048
2021-04-21 11:00:00;45,157;44,534
2021-04-21 12:00:00;43,400;44,353
2021-04-21 13:00:00;53,267;43,572
2021-04-21 14:00:00;40,864;43,460
2021-04-21 15:00:00;23,904;38,249
2021-04-21 16:00:00;21,008;35,203
2021-04-21 17:00:00;22,230;36,871
2021-04-21 18:00:00;16,911;31,865
2021-04-21 19:00:00;13,404;26,840
2021-04-21 20:00:00;12,822;25,233
2021-04-21 21:00:00;11,543;23,097
2021-04-21 22:00:00;10,970;22,016
2021-04-21 23:00:00;10,536;21,126
2021-04-22 00:00:00;10,128;20,290
2021-04-22 01:00:00;9,810;19,723
2021-04-22 02:00:00;9,751;19,467
2021-04-22 03:00:00;9,301;18,528
2021-04-22 04:00:00;9,460;18,720
2021-04-22 05:00:00;9,239;18,670
2021-04-22 06:00:00;8,615;17,345
2021-04-22 07:00:00;9,160;17,847
2021-04-22 08:00:00;19,222;28,979
2021-04-22 09:00:00;36,677;43,152
2021-04-22 10:00:00;47,833;44,846
2021-04-22 11:00:00;53,068;44,121
2021-04-22 12:00:00;55,194;43,112
2021-04-22 13:00:00;48,978;44,346
2021-04-22 14:00:00;43,106;43,251
2021-04-22 15:00:00;25,626;39,473
2021-04-22 16:00:00;16,803;31,931
2021-04-22 17:00:00;12,819;25,469
2021-04-22 18:00:00;14,078;26,980
2021-04-22 19:00:00;14,196;27,070
2021-04-22 20:00:00;12,456;24,538
2021-04-22 21:00:00;12,075;23,491
2021-04-22 22:00:00;11,849;23,253
2021-04-22 23:00:00;12,332;24,048
2021-04-23 00:00:00;12,419;24,655
2021-04-23 01:00:00;12,575;24,435
2021-04-23 02:00:00;12,163;24,660
2021-04-23 03:00:00;11,473;23,374
2021-04-23 04:00:00;12,477;24,555
2021-04-23 05:00:00;11,172;22,999
2021-04-23 06:00:00;11,015;21,930
2021-04-23 07:00:00;13,305;24,949
2021-04-23 08:00:00;20,236;32,659
2021-04-23 09:00:00;21,659;34,511
2021-04-23 10:00:00;24,469;36,392
2021-04-23 11:00:00;22,871;35,692
2021-04-23 12:00:00;25,674;37,518
2021-04-23 13:00:00;31,168;39,837
