Time2,Ambient Temp [°C],Pressure         [hPa],Humidity           [%],Wind Direction ,Wind Speed [m/s],Radiance 1 [w/m2],Radiance 2 [w/m2],Horizontal Rad [w/m2],Diffuse Rad [w/m2],Rain             [mm],Time2
2019-01-30 06:00:00,0.4986451930000005,0.5063318968333339,0.11742750983333357,0.36094088333333246,0.0,0.07798391349999988,,,,,2019-01-30 06:00:00
2019-01-30 07:00:00,4.974641497333327,4.9840301553333335,1.0993079518333337,3.461344331499991,0.0,0.4782773256666674,,,,,2019-01-30 07:00:00
2019-01-30 08:00:00,9.60255138083335,9.617559147666622,2.2162139359999986,6.983600032666658,0.0,0.48154910716666544,,,,,2019-01-30 08:00:00
2019-01-30 09:00:00,14.059525919333273,14.076837015833359,3.359465873166665,10.307572206333315,0.0,0.48072567133333355,,,,,2019-01-30 09:00:00
2019-01-30 10:00:00,16.643756388833292,16.668557596333347,3.6512741068333328,12.692924228999987,0.0,0.4020935553333305,,,,,2019-01-30 10:00:00
2019-01-30 11:00:00,14.197645695833314,14.218997939666687,3.4168482740000052,10.52622896866663,0.0,0.34476368766666626,,,,,2019-01-30 11:00:00
2019-01-30 12:00:00,14.534914954166664,14.565379127500037,3.0553386894999943,11.072549048833359,0.0,0.5111505183333336,,,,,2019-01-30 12:00:00
2019-01-30 13:00:00,20.526330503499974,20.559905878166695,3.610981857500001,14.005582984166695,0.0,3.0515301261666843,,,,,2019-01-30 13:00:00
2019-01-30 14:00:00,17.607188653833372,17.649670871666622,2.7095460451666598,12.855841652499995,0.0,2.171608279166671,,,,,2019-01-30 14:00:00
2019-01-30 15:00:00,14.283858521999973,14.305482848166703,1.565751977166668,9.533693949833351,0.0,3.3058018428333273,,,,,2019-01-30 15:00:00
2019-01-30 16:00:00,9.098476902500023,9.114263232333315,0.7761282086666659,5.100601757166655,0.0,3.330642990000005,,,,,2019-01-30 16:00:00
2019-01-30 17:00:00,2.1377020608333317,2.150154631499994,0.15347932166666592,1.149833414999998,0.0,0.9091871754999991,,,,,2019-01-30 17:00:00
2019-01-30 18:00:00,-0.14549176000000003,-0.13279741000000006,-0.007947919999999999,-0.03202194000000001,0.0,-0.031516050000000004,,,,,2019-01-30 18:00:00
2020-04-01 00:00:00,25.063183085000006,1001.7174112975008,94.4873780566667,183.97165896066676,0.3098648336666667,0.09635231549999994,0.054456980499999995,0.019140885333333336,0.06059138666666667,0.0,2020-04-01 00:00:00
2020-04-01 01:00:00,24.991645304999988,1001.4489054360009,94.48068885816666,100.74329560616668,0.7668332601666666,0.13595118599999992,0.05991966416666668,0.015640708999999996,0.09321259216666668,0.0,2020-04-01 01:00:00
2020-04-01 02:00:00,24.90888214,1001.056641640833,94.93686688766664,87.36321722583335,0.7690933121666668,0.12856223266666658,0.04205347766666666,0.013785031166666665,0.0490619546666667,0.0,2020-04-01 02:00:00
2020-04-01 03:00:00,25.028332012000003,1000.9769622809996,94.34892120400004,112.15716306383335,0.6508836118333332,0.1869987696666665,0.10596227716666663,0.033959345,0.11157775450000001,0.0,2020-04-01 03:00:00
2020-04-01 04:00:00,24.951654052833327,1001.2279245998332,94.68964309749997,94.38739021583336,0.5955621795,0.11668811999999996,0.07778585066666667,0.008438164666666666,0.07173252066666666,0.0,2020-04-01 04:00:00
2020-04-01 05:00:00,24.98602803716665,1001.8429158526677,93.57177136666662,118.24688749266669,0.12901670966666667,0.8563972384999999,0.6837442819999998,0.5883755289999999,0.6676103916666669,0.0,2020-04-01 05:00:00
2020-04-01 06:00:00,25.288668823833326,1002.6479471846662,92.33733711266665,84.0368548388333,0.5360640008333333,52.277948044833344,52.85678224583334,50.14202332549999,40.37416493083334,0.0,2020-04-01 06:00:00
2020-04-01 07:00:00,26.29437408316667,1003.5299448655003,87.1174186705,101.59003028849999,0.9487178828333338,200.11981493599998,203.72711003649994,194.31585375499998,137.16278241400002,0.0,2020-04-01 07:00:00
2020-04-01 08:00:00,27.192517598833337,1004.1992533371662,83.0794368745,108.37094122550002,1.6081613151666665,251.66287358616657,253.72247517883326,244.9404136656666,195.3384923296666,0.0966666666666666,2020-04-01 08:00:00
2020-04-01 09:00:00,27.750390626333342,1004.4307291654989,80.59425989800002,112.85420163516667,1.4725578901666678,265.2758757273333,264.9759415938333,259.49201443983327,212.17993494733338,0.006666666666666667,2020-04-01 09:00:00
2020-04-01 10:00:00,29.281702169000013,1004.142254638165,72.65740280133332,111.55883700100001,1.8251268298333339,516.0171101889999,516.4269536341667,506.96705983483326,376.4395294194999,0.0,2020-04-01 10:00:00
2020-04-01 11:00:00,30.573568726,1003.3613444021681,65.56227944666666,116.10431448650003,2.359630379,547.1376637781667,548.8087544761664,542.5273468013331,375.9266970318333,0.0,2020-04-01 11:00:00
2020-04-01 12:00:00,31.757324728000004,1002.4542287186671,61.21781603583333,109.52854130999998,3.048947841333332,740.7134099328327,740.8617568971669,734.5608428958332,429.50745035783325,0.0,2020-04-01 12:00:00
2020-04-01 13:00:00,32.92112986266666,1001.5091105143321,56.29515228249997,104.17187706616667,2.6443975781666667,803.2998143518338,800.5893330894996,792.9400441491663,405.4439834591666,0.0,2020-04-01 13:00:00
2020-04-01 14:00:00,33.00472513816667,1000.5288920081678,54.30754381816664,106.7081100463333,2.8500627904999996,531.5610855101664,525.6280390416666,521.4106363933333,324.88411610966665,0.0,2020-04-01 14:00:00
2020-04-01 15:00:00,32.32029673266667,999.9265950528319,57.116094589000035,97.47634264633328,2.572075773833334,318.3482889811666,315.1360959365,310.9100476588333,223.7850084936666,0.0,2020-04-01 15:00:00
2020-04-01 16:00:00,31.87527821833333,1000.4516611736675,59.27276465049998,98.48564434033334,1.8838883086666676,149.580057398,148.09545110050007,145.93629341099995,112.71638329816659,0.0,2020-04-01 16:00:00
2020-04-01 17:00:00,30.876564026333323,1000.814944458834,63.660110919,105.47706527700004,1.9449098546666679,44.38517313800003,43.992629186333346,43.24425524133334,36.082788689499964,0.0,2020-04-01 17:00:00
2020-04-01 18:00:00,29.537413024833327,1001.407264200666,70.65173174549999,152.0078191915,1.0007491761666671,0.6493354680000004,0.5801139774999997,0.5614434918333333,0.49059393616666674,0.0,2020-04-01 18:00:00
2020-04-01 19:00:00,27.880710857,1002.3053558326664,72.94744478899995,214.78141169566666,0.5722748763333331,0.011860240666666669,0.011145709333333333,0.014818459666666665,0.012702856,0.0,2020-04-01 19:00:00
2020-04-01 20:00:00,27.344510904333326,1003.4853627509996,81.260563151,210.58351796499997,1.0883481515000006,0.0141952975,0.0,0.0,0.008017691333333334,0.0,2020-04-01 20:00:00
2020-04-01 21:00:00,26.505803424000007,1003.8449676486671,83.5050120035,204.98453140283343,2.3449400143333348,0.0806912501666666,0.04226923066666667,0.05391349250000001,0.03381170033333335,0.0,2020-04-01 21:00:00
2020-04-01 22:00:00,26.203146868666675,1004.2338562011684,81.79659614550002,215.95351359066663,1.7460248048333333,0.0036019990000000003,0.0,0.0,0.003712289,0.0,2020-04-01 22:00:00
2020-04-01 23:00:00,26.08260396149999,1004.224600220002,80.69672317500003,223.2791870116667,1.4982051741666667,0.0,0.0,0.0,0.0023468495,0.0,2020-04-01 23:00:00
2020-04-02 00:00:00,25.740969296885243,1003.9167470449174,84.3874185285246,252.30467274147537,0.31295248131147546,0.0010415090163934427,0.0,0.0,0.0009611240983606557,0.0,2020-04-02 00:00:00
2020-04-02 01:00:00,25.59920552616667,1003.3771748863335,87.53779665633331,250.30786260000002,0.3816933821666667,0.0010588675000000002,0.0,0.0,0.0009771428333333334,0.0,2020-04-02 01:00:00
2020-04-02 02:00:00,25.364775594499985,1003.5552795398336,90.56862386066669,139.06420973900006,0.7313655030000002,0.0112267695,0.0,0.0010289348333333333,0.0,0.0,2020-04-02 02:00:00
2020-04-02 03:00:00,25.28871917583332,1003.5845265698342,87.62161483816664,135.17600224833333,1.3053636306666663,0.008896336500000003,0.0,0.0,0.0029314285,0.0,2020-04-02 03:00:00
2020-04-02 04:00:00,25.02523702016666,1003.6836812326671,89.71174964916663,210.43181888266662,0.6765808761666668,0.0,0.0,0.0,0.0,0.0,2020-04-02 04:00:00
2020-04-02 05:00:00,24.67696431466667,1004.3376688630002,92.78286031150002,85.37643063933334,0.30087456599999995,0.6656253736666666,0.6366504504999999,0.5299598809999999,0.49996852766666666,0.0,2020-04-02 05:00:00
2020-04-02 06:00:00,24.70776977683333,1005.1787261963341,91.65901146016667,88.17393417349994,1.2330917641666672,51.76223772383334,52.13736564316665,49.77770429416667,40.11159087850001,0.0,2020-04-02 06:00:00
2020-04-02 07:00:00,26.21751454649999,1005.845834351334,79.35189730333333,140.3677608809999,0.5101233158333334,230.90100669816653,235.09669558183333,224.51922645600007,142.06274223350005,0.0,2020-04-02 07:00:00
2020-04-02 08:00:00,27.47377471899999,1006.0261647551657,72.73062807766665,96.52947177883333,0.8609190130000006,246.89103240983337,249.39851887949996,240.64479497233336,189.68779093416663,0.0,2020-04-02 08:00:00
2020-04-02 09:00:00,28.480212402833327,1006.1738148995001,68.17824872349998,113.03745851450002,1.0466869935000003,417.7206130986669,420.1245930988334,409.945834859,316.70204137183333,0.0,2020-04-02 09:00:00
2020-04-02 10:00:00,30.410153198333333,1005.7152648940004,60.29096660616669,120.9571441013334,1.1388560825,785.1342742914999,789.2593821209999,777.8527577721667,430.34711863216677,0.0,2020-04-02 10:00:00
2020-04-02 11:00:00,31.776737467666667,1004.622242228,56.360125858999986,146.37711038600003,1.4695611301666671,839.1610392253336,844.8101379399998,837.0959665931673,463.98757934583375,0.0,2020-04-02 11:00:00
2020-04-02 12:00:00,33.09981740283332,1003.0207224536663,52.830886967666665,107.39963860533332,1.4379203375000007,814.5520914721666,816.9597269695003,811.6677663163333,449.5298019406666,0.0,2020-04-02 12:00:00
2020-04-02 13:00:00,34.31836649583334,1001.784917196333,47.30565827666665,122.03778492650001,1.567873629666667,733.6860941573333,731.0251459753333,724.4460286463338,423.66936136916684,0.0,2020-04-02 13:00:00
2020-04-02 14:00:00,34.02219899466666,1000.9070383715,45.660135269166695,98.34997816099994,1.7667586608333332,373.3101442978332,370.9148526508333,365.1980728145,277.96062164333335,0.0,2020-04-02 14:00:00
2020-04-02 15:00:00,33.8985646565,1000.0659667955003,46.10468463916665,93.66205017600001,1.3192673225000004,303.2829622908334,301.30651499533326,297.2916076661667,230.14412333133333,0.0,2020-04-02 15:00:00
2020-04-02 16:00:00,33.901667786500006,999.9029734289992,46.600238545500005,79.54645173566665,1.1050051823333333,200.2280241653334,198.0525578815,196.50472272300001,149.56921971683335,0.0,2020-04-02 16:00:00
2020-04-02 17:00:00,32.97348785399999,1000.1164011646665,50.646212577333294,66.31303102150002,0.7223688133333336,49.146626936333334,48.61079499733337,47.904224824666656,37.63633008,0.0,2020-04-02 17:00:00
2020-04-02 18:00:00,31.34225514733333,1000.8963246673337,59.50907402049998,113.87262198133337,0.3355121241666666,0.4211102163333333,0.39978576733333326,0.3532391851666666,0.3305857431666667,0.0,2020-04-02 18:00:00
2020-04-02 19:00:00,29.802501932999988,1001.8222096760002,70.73437703399999,127.44731020916664,0.392800219,0.0,0.0,0.0,0.0009771428333333334,0.0,2020-04-02 19:00:00
2020-04-02 20:00:00,29.789533488499995,1002.7322265631665,62.541330338666675,251.46579720249989,0.852322082166667,0.0,0.0,0.0,0.006059138666666667,0.0,2020-04-02 20:00:00
2020-04-02 21:00:00,28.84639689183332,1003.4022918699994,66.65182367899999,279.7532445275,0.3019546208333334,0.0,0.0,0.0,0.001954285666666667,0.0,2020-04-02 21:00:00
2020-04-02 22:00:00,28.359547424666648,1003.6244934076645,69.17078615816665,262.40380171966666,0.20457871116666668,0.0010588675000000002,0.0,0.0,0.0009771428333333334,0.0,2020-04-02 22:00:00
2020-04-02 23:00:00,27.706247966166657,1003.0380432126666,72.21701075283332,257.33797027250006,0.49385960000000007,0.0,0.0,0.0,0.0,0.0,2020-04-02 23:00:00
2020-04-03 00:00:00,27.33456871131147,1002.3144121008195,74.28910715081965,262.86836633524587,0.5565620424590164,0.0,0.0,0.0,0.0,0.0,2020-04-03 00:00:00
2020-04-03 01:00:00,26.964853923500012,1001.7447082523332,73.12657712250001,283.97991263100005,0.6892546145000001,0.0,0.0,0.0,0.0,0.0,2020-04-03 01:00:00
2020-04-03 02:00:00,26.740235409491522,1001.3950588425431,70.36580114847457,251.71993617694923,0.31786594949152547,0.0,0.0,0.0,0.0,0.0,2020-04-03 02:00:00
